dataValor,pais,filial,alugadas_total,alugadas_0km,alugadas_semi,alugadas_usada,frota_op_total,frota_op_0km,frota_op_semi,frota_op_usada,pronta_total,pronta_0km,pronta_semi,pronta_usada,manutencao_total,manutencao_0km,manutencao_semi,manutencao_usada,transito_0km_total,fabrica_0km_total,administrativo_total,venda_total,venda_mm,venda_direta_doacao,venda_ag_leilao,perda_total,roubada_total,transito_entre_ag_total,indisponivel_total,apreendida_total,apropriacao_total,indisponiveis_regulatorio_total,recebida_0km,transito_0km,qtd_faturada_mes,qtd_produzidas,qtd_vendas_0km,qtd_vendas_semi,qtd_vendas_usada,qtd_internas,qtd_cliente,mec_total,mec_presentes,mec_na_rampa,lugarId,cidade,regiao,estado,populacao,terceiro,populacao_percentil,populacao_cluster,regiao_consolidada,modelo_operacao,hierarquia_urbana,classificacao_populacao
2025-05-31,Brasil,Mottu Cotia,29,29,0,0,35,6,0,0,6,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,8,12,0,0,,,,,,181,Cotia,Sudeste,SP,289622,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Castanhal,10,9,0,1,118,106,1,1,28,26,1,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,79,20,0,1,,,,,,365,Castanhal,Norte,PA,200003,0,3,B,Norte,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Promissão,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,247,Promissão,Sudeste,SP,35142,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Campo Largo,11,11,0,0,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,10,0,0,,,,,,233,Campo Largo,Sul,PR,144165,1,2,C,Sul,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Bezerros,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,343,Bezerros,Nordeste,PE,61398,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Fátima,1885,1188,124,573,2130,101,23,121,152,61,5,86,18,0,4,14,19,0,0,4,4,0,0,0,2,0,39,8,3,28,17,0,,10,157,28,67,139,1041,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-08-31,Brasil,Mottu Rio Verde,264,156,79,29,397,75,57,1,121,72,49,0,3,0,2,1,0,0,1,0,0,0,0,0,0,1,6,2,0,3,3,0,,1,14,18,7,17,58,,,,73,Rio Verde,Centro-oeste,GO,214607,0,3,B,Centro-oeste,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu Ilhéus,35,35,0,0,37,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,9,0,0,,,,,,304,Ilhéus,Nordeste,BA,197163,1,3,B,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Belém,3841,2253,362,1226,4218,91,58,228,192,70,32,90,85,0,17,68,21,0,2,771,771,0,0,0,8,2,83,8,5,68,0,0,80,74,63,71,74,304,1850,,,,18,Belém,Norte,PA,1367336,0,5,S,Norte,Filial Mottu,Capital,Centro Local
2026-01-31,Brasil,Mottu Teixeira de Freitas,405,339,65,1,504,49,47,3,16,7,9,0,34,0,31,3,40,0,1,0,0,0,0,0,1,2,7,2,3,2,0,0,40,39,30,21,0,14,31,,,,284,Teixeira de Freitas,Nordeste,BA,147454,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Ipojuca,221,149,40,32,251,16,13,2,25,15,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,2,0,1,0,,,13,10,4,13,45,,,,267,Ipojuca,Nordeste,PE,98762,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Ceará Mirim,9,9,0,0,12,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,7,0,0,,,,,,570,Ceará-Mirim,Nordeste,RN,78486,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Volta Redonda,180,172,8,0,237,35,22,0,38,34,4,0,16,1,15,0,0,0,1,0,0,0,0,0,0,0,4,1,3,0,0,0,80,30,21,6,0,8,1,,,,396,Volta Redonda,Sudeste,RJ,270543,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Santo Antônio de Jesus,295,264,31,0,334,3,36,0,6,2,4,0,21,1,20,0,0,0,0,0,0,0,0,0,1,2,12,1,8,1,0,0,,6,21,7,0,6,0,,,,307,Santo Antônio de Jesus,Nordeste,BA,103055,1,2,C,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Mogi Guaçu,59,58,1,0,72,8,5,0,8,8,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,10,0,0,,,,,,277,Mogi Guaçu,Sudeste,SP,154487,1,3,B,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Santa Cruz do Sul,38,21,13,4,50,4,7,1,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,7,11,0,1,0,,,,516,Santa Cruz do Sul,Sul,RS,133136,1,2,C,Sul,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Ubatuba,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,212,Ubatuba,Sudeste,SP,97382,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu João Pessoa,2435,1466,181,788,2985,146,85,319,126,27,38,61,250,5,35,210,80,0,2,81,81,0,0,0,5,3,64,9,9,43,32,0,80,76,76,29,38,178,1014,,,,28,João Pessoa,Nordeste,PB,889618,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-09-30,Brasil,Mottu Teixeira de Freitas,268,251,16,1,355,73,14,0,75,70,5,0,5,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0,4,2,1,0,80,64,67,5,0,3,25,,,,284,Teixeira de Freitas,Nordeste,BA,147454,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-09-30,Brasil,Mottu Ipatinga,120,77,28,15,326,164,37,5,116,83,31,2,8,1,4,3,0,0,1,0,0,0,0,0,0,0,82,0,0,82,0,0,,,14,2,5,10,46,,,,55,Ipatinga,Sudeste,MG,211094,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-09-30,Brasil,Mottu Três Lagoas,53,53,0,0,61,7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,29,28,0,0,,,,,,272,Três Lagoas,Centro-oeste,MS,132651,1,2,C,Centro-oeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Embu das Artes,40,39,1,0,44,3,1,0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,3,10,1,0,,,,,,161,Embu das Artes,Sudeste,SP,277249,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Guaratinguetá,136,133,3,0,152,13,3,0,13,13,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,41,1,0,,,,,,276,Guaratinguetá,Sudeste,SP,116847,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Santa Quitéria,2,2,0,0,6,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,383,Santa Quitéria,Nordeste,CE,40239,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Angra dos Reis,30,29,1,0,31,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,0,0,,,,,,342,Angra dos Reis,Sudeste,RJ,181228,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-01-31,Brasil,Mottu Araçatuba,61,61,0,0,63,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,39,56,0,0,2,2,,,,109,Araçatuba,Sudeste,SP,213929,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-01-31,Brasil,Mottu Rondonópolis,125,74,8,43,234,21,35,53,27,0,17,10,58,1,15,42,0,0,1,0,0,0,0,0,0,0,4,0,3,1,20,0,,,32,5,8,33,73,,,,70,Rondonópolis,Centro-oeste,MT,253388,0,3,B,Centro-oeste,Filial Mottu,Interior,Centro Local
2025-01-31,Brasil,Mottu Divinópolis,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,,,,,,,,,174,Divinópolis,Sudeste,MG,248581,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Rio Branco,1548,1031,367,150,1891,167,85,91,120,85,26,9,115,0,50,65,80,0,1,1,1,0,0,0,1,1,28,7,7,13,2,0,160,160,105,48,44,117,458,,,,62,Rio Branco,Norte,AC,364368,0,4,A,Norte,Filial Mottu,Capital,Centro Local
2025-10-31,Brasil,Mottu São José do Rio Preto,1351,901,283,167,1614,120,95,48,162,76,72,14,42,2,16,24,8,0,1,2,1,0,1,0,3,10,21,3,4,14,24,0,160,103,85,63,44,110,429,,,,63,São José do Rio Preto,Sudeste,SP,475643,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Ribeirão Preto,1665,644,196,825,2044,89,80,210,165,54,51,60,102,0,18,84,22,0,3,85,85,0,0,0,1,24,63,5,3,55,4,0,80,70,50,35,91,188,867,,,,17,Ribeirão Preto,Sudeste,SP,702739,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Itapipoca,88,72,5,11,175,71,7,9,71,66,4,1,3,1,1,1,0,0,1,1,0,1,0,0,0,7,3,0,1,2,3,0,,,12,2,11,9,16,,,,357,Itapipoca,Nordeste,CE,132711,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Vitória de Santo Antão,221,181,20,20,310,56,17,16,67,38,13,16,2,0,2,0,0,0,1,0,0,0,0,0,0,18,2,0,1,1,0,0,,1,25,6,2,11,49,,,,250,Vitória de Santo Antão,Nordeste,PE,135182,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Caraguatatuba,76,75,1,0,85,7,2,0,7,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,21,0,0,,,,,,213,Caraguatatuba,Sudeste,SP,132558,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Valinhos,19,17,0,2,25,5,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,5,7,0,2,,,,,,409,Valinhos,Sudeste,SP,132846,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Passo Fundo,4,4,0,0,90,86,0,0,6,6,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,4,0,0,,,,,,522,Passo Fundo,Sul,RS,217240,0,3,B,Sul,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Camboriú,104,93,1,10,111,4,2,1,5,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,9,26,1,11,,,,,,289,Camboriú,Sul,SC,112167,1,2,C,Sul,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Nova Friburgo - Pimenta Motos,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,316,Nova Friburgo,Sudeste,RJ,204625,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Canoas,32,32,0,0,34,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,11,0,0,,,,,,460,Canoas,Sul,RS,339133,1,4,A,Sul,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Itanhaém,50,50,0,0,52,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,15,0,0,,,,,,325,Itanhaém,Sudeste,SP,107927,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Jaboticabal,32,32,0,0,39,6,1,0,6,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,7,9,0,0,,,,,,275,Jaboticabal,Sudeste,SP,72001,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Sousa,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,370,Sousa,Nordeste,PB,67425,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Mauriti,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,403,Mauriti,Nordeste,CE,45365,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Anápolis,641,335,183,123,771,79,40,11,128,79,38,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,50,10,22,50,279,,,,58,Anápolis,Centro-oeste,GO,393417,0,4,A,Centro-oeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Camaçari,677,485,31,161,898,192,15,14,117,108,9,0,7,0,1,6,81,0,1,0,0,0,0,0,0,0,14,8,1,5,2,0,161,123,131,7,24,38,492,,,,173,Camaçari,Nordeste,BA,334195,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Vila Isabel,133,132,1,0,225,85,6,1,6,5,1,0,4,0,3,1,80,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80,23,43,1,0,0,5,,,,225,Rio de Janeiro,Sudeste,RJ,6625849,0,5,S,Rio de Janeiro (Capital),Filial Mottu,Capital,Centro Local
2025-06-30,Brasil,Mottu Rio Claro,52,52,0,0,63,11,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,22,10,0,0,,,,,,186,Rio Claro,Sudeste,SP,206950,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Tubarão,8,8,0,0,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,297,Tubarão,Sul,SC,114389,1,2,C,Sul,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Pesqueira,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,,,,,,347,Pesqueira,Nordeste,PE,60853,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Nossa Senhora do Socorro - DS Motos,1,1,0,0,7,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,361,Nossa Senhora do Socorro,Nordeste,SE,192375,1,3,B,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Nova Russas,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,,,386,Nova Russas,Nordeste,CE,30518,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Presidente Prudente - Trilha Motos,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,240,Presidente Prudente,Sudeste,SP,226692,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Nossa Senhora da Glória,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,,,,,,,,,359,Nossa Senhora da Glória,Nordeste,SE,41267,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Embu das Artes,7,3,1,3,19,3,0,9,3,3,0,0,3,0,0,3,0,0,1,1,1,0,0,0,1,1,6,0,5,0,0,0,,4,,,,,,,,,161,Embu das Artes,Sudeste,SP,277249,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Alagoinhas,100,99,0,1,292,181,1,10,100,99,1,0,11,1,0,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,79,30,0,0,2,1,,,,110,Alagoinhas,Nordeste,BA,157864,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-03-31,Brasil,Mottu Patos de Minas - Moto's Shop,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,216,Patos de Minas,Sudeste,MG,159434,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Três Lagoas,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,,272,Três Lagoas,Centro-oeste,MS,132651,1,2,C,Centro-oeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Louveira,38,38,0,0,43,5,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,11,0,0,,,,,,121,Louveira,Sudeste,SP,53526,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Contagem,544,136,19,389,763,35,30,154,135,35,21,79,18,0,4,14,0,0,1,17,13,0,4,0,3,0,68,8,2,58,0,0,,,28,7,32,133,495,,,,53,Contagem,Sudeste,MG,615621,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Camaçari,742,557,42,143,955,170,20,23,178,158,10,10,3,0,3,0,6,0,1,0,0,0,0,0,0,0,20,12,2,6,6,0,80,85,105,14,10,43,481,,,,173,Camaçari,Nordeste,BA,334195,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Cianorte,4,4,0,0,8,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,229,Cianorte,Sul,PR,82232,1,2,C,Sul,ASP,Interior,Centro Local
2026-02-28,México,Mottu CDMX Cien Metros,60,36,11,13,334,29,152,93,55,25,24,6,100,2,53,45,0,30,3,1,1,0,0,0,0,0,119,8,2,109,0,0,,,,,,29,3,0.0,,0.0,,,,,,,,,,Outros,Interior,Centro Local
2026-02-28,Brasil,Mottu Nossa Senhora do Socorro,265,223,26,16,339,67,4,3,70,66,3,1,2,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,80,,43,2,1,6,56,1.0,0.9166666666666666,0.7857142857142856,507,Nossa Senhora do Socorro,Nordeste,SE,192375,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Santa Inês,87,81,4,2,116,5,13,11,26,5,10,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,12,1,0,1,0,0.0,,0.0,545,Santa Inês,Nordeste,MA,85261,1,2,C,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Junqueirópolis,31,27,0,4,36,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,3,0,1,,,,,,335,Junqueirópolis,Sudeste,SP,20395,1,1,D,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu São Lourenço da Mata,38,37,1,0,45,5,1,1,5,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,7,0,0,,,,,,320,São Lourenço da Mata,Nordeste,PE,110765,1,2,C,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Nova Friburgo - Pimenta Motos,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,316,Nova Friburgo,Sudeste,RJ,204625,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-02-28,Brasil,Mottu Louveira,11,11,0,0,12,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,7,0,0,,,,,,121,Louveira,Sudeste,SP,53526,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-02-28,Brasil,Mottu Caxias do Sul,175,86,12,77,202,0,23,4,13,0,12,1,8,0,8,0,0,0,1,0,0,0,0,0,0,1,6,1,1,3,0,0,,5,5,10,9,46,88,,,,69,Caxias do Sul,Sul,RS,503068,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2025-02-28,Brasil,Mottu Embu das Artes,3,2,0,1,10,0,3,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6,3,2,1,0,0,,,1,0,0,,,,,,161,Embu das Artes,Sudeste,SP,277249,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-02-28,Brasil,Mottu Brotas,1,1,0,0,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-02-28,Brasil,Mottu Itapetininga - Pardal Motos,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,,,,,,185,Itapetininga,Sudeste,SP,166959,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-02-28,Brasil,Mottu Bertioga,1,1,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,13,3,0,0,,,,,,211,Bertioga,Sudeste,SP,64018,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Curitiba,1550,464,116,970,1873,135,46,142,118,45,22,51,58,0,10,48,86,0,4,81,49,10,22,0,10,6,60,9,16,31,3,0,80,86,74,33,79,221,1155,,,,4,Curitiba,Sul,PR,1871789,0,5,S,Sul,Filial Mottu,Capital,Centro Local
2025-04-30,Brasil,Mottu Presidente Prudente,55,55,0,0,85,28,2,0,29,28,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,44,0,0,0,13,,,,252,Presidente Prudente,Sudeste,SP,226692,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Maceió,880,271,30,579,1096,98,12,106,49,14,1,34,46,0,6,40,81,0,2,54,51,0,3,0,1,1,40,4,8,27,0,0,76,82,50,7,20,119,818,,,,22,Maceió,Nordeste,AL,960667,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-04-30,Brasil,Mottu Belém,3894,1827,122,1945,4285,210,33,148,108,34,15,59,58,0,5,53,162,0,2,96,96,0,0,0,6,5,52,2,8,37,13,0,240,268,227,24,117,661,3036,,,,18,Belém,Norte,PA,1367336,0,5,S,Norte,Filial Mottu,Capital,Centro Local
2025-04-30,Brasil,Mottu Olinda,1573,657,109,807,1825,139,21,92,94,53,9,32,45,0,10,35,80,1,2,4,4,0,0,0,2,1,28,2,6,20,5,0,160,166,106,25,84,242,1322,,,,84,Olinda,Nordeste,PE,349920,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Linhares,19,19,0,0,80,60,0,1,60,60,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,19,0,0,2,1,,,,258,Linhares,Sudeste,ES,171265,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Passos,1,1,0,0,6,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,3,0,0,,,,,,117,Passos,Sudeste,MG,110555,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Itapetininga - Pardal Motos,11,11,0,0,18,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,185,Itapetininga,Sudeste,SP,166959,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Areal,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,294,Areal,Sudeste,RJ,11765,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Petrópolis,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,,,,,,,,,315,Petrópolis,Sudeste,RJ,304758,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Juazeiro,1132,690,239,203,1315,36,31,117,73,29,18,26,79,1,10,68,0,0,1,0,0,0,0,0,4,1,26,1,6,19,5,0,,,23,49,21,65,316,,,,45,Juazeiro,Nordeste,BA,244406,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-12-31,México,Mottu Cancún - Bene Moto,0,0,0,0,7,4,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,,1,0,0,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-12-31,Brasil,Mottu Betim,25,25,0,0,28,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,2,0,0,,,,,,220,Betim,Sudeste,MG,428956,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Piedade,3,3,0,0,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,321,Piedade,Sudeste,SP,51542,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Altamira,27,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,,,,,,500,Altamira,Norte,PA,135067,1,2,C,Norte,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Bragança Paulista,55,54,0,1,71,11,3,2,14,11,2,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,1,7,2,0,,,,281,Bragança Paulista,Sudeste,SP,181556,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Muriaé,27,27,0,0,33,3,2,1,3,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,1,0,2,0,0,,,8,0,0,,,,,,224,Muriaé,Sudeste,MG,103649,1,2,C,Sudeste,ASP,Interior,Centro Local
